file,emotion,text,speaker
Ses03M_impro07_M002,hap,Guess who's in the U.S.?,Ses03M
Ses03M_impro07_M003,hap,"I, yeah, I did.",Ses03M
Ses03M_impro07_M004,hap,Yeah.,Ses03M
Ses03M_impro07_M005,hap,I'm in...,Ses03M
Ses03M_impro07_M006,hap,I'm in the movie making.,Ses03M
Ses03M_impro07_M007,hap,Yeah.,Ses03M
Ses03M_impro07_M008,hap,"No, it's like it's harder than getting into Harvard.",Ses03M
Ses03M_impro07_M009,neu,What does that mean?,Ses03M
Ses03M_impro07_M010,hap,Holy shit...,Ses03M
Ses03M_impro07_M011,hap,It would be like high school but better.,Ses03M
Ses03M_impro07_M013,hap,I have some bad news. What do I look like?,Ses03M
Ses03M_impro07_M014,hap,"I mean, I didn't go to any other school, but I went to the school I wanted.",Ses03M
Ses03M_impro07_M015,hap,"Oh, my God, I got it the first minute I brought it back.",Ses03M
Ses03M_impro07_M016,hap,So...,Ses03M
Ses03M_impro07_M017,hap,It's so exciting. It's like a new chapter in our lives.,Ses03M
Ses03M_impro07_M018,hap,"We're doing what we want to do, and then four years later we'll be professionals, making money, drinking martini every day.",Ses03M
Ses03M_impro07_M019,hap,Thank you. Thank you.,Ses03M
Ses03M_impro07_M020,hap,My parents wanted to take me out for sushi tonight. They said I could take you.,Ses03M
Ses03M_impro07_M022,hap,"They say you take whatever you want, and then...",Ses03M
Ses03M_impro07_M023,hap,Have some mist soup. I can buy anything. A bottle full of mist soup.,Ses03M
Ses03M_impro07_M024,hap,This is gonna be great. I've got a lot of great ideas.,Ses03M
Ses03M_impro07_M025,hap,"It took them, oh, dude, to spend them like, I mean, it's like April now and any letters to come to April usually are rejection letters, so I'm just like...",Ses03M
Ses03M_impro08a_F004,neu,2 6 6 6 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,Ses03F
Ses03M_impro08a_F013,ang,"You sign the contract, the phone breaks, you're trapped, you can't go to a new... no, no contract, you give me a new phone.",Ses03F
Ses03M_impro08a_F014,ang,I'd like to talk to my boss.,Ses03F
Ses03M_impro08a_F015,ang,"I'd like to talk to your superiors, and obviously you're incompetent, and you don't understand what I'm asking.",Ses03F
Ses03M_impro08a_F020,ang,This is ridiculous. What do we do?,Ses03F
Ses03M_impro08a_F021,ang,"I'm a real estate agent, and this is my business, and people keep calling me, but, you know, I don't have land lines. I can't afford land lines.",Ses03F
Ses03M_impro08a_F022,ang,You'd better apologize.,Ses03F
Ses03M_impro08a_M000,neu,"Hello, this is Internet service. Can I help you?",Ses03M
Ses03M_impro08a_M001,neu,"Excuse me, ma'am. Can I help you?",Ses03M
Ses03M_impro08a_M002,neu,Can you give me the last four digits of your social security number so I can confirm who I'm talking to?,Ses03M
Ses03M_impro08a_M003,neu,What was your name again?,Ses03M
Ses03M_impro08a_M004,neu,"So, how long has it been?",Ses03M
Ses03M_impro08a_M005,neu,So what's the problem?,Ses03M
Ses03M_impro08a_M006,neu,"Well, I think a part of it has to do with the network being shut down, and it's been having some trouble in the last few weeks...",Ses03M
Ses03M_impro08a_M007,neu,I understand... we're not...,Ses03M
Ses03M_impro08a_M008,neu,We don't charge you for these months. We'll set you free for three months.,Ses03M
Ses03M_impro08a_M009,neu,We can give you a new call...,Ses03M
Ses03M_impro08a_M010,neu,We can do it. We can do it. You just have to sign a contract for a year.,Ses03M
Ses03M_impro08a_M012,neu,"Actually, he's out there right now, so I'm in charge until he gets back.",Ses03M
Ses03M_impro08a_M013,neu,"So, you could-- and I said some more, and you could call back later maybe.",Ses03M
Ses03M_impro08a_M016,neu,"Power out, everything. Hurricane Katrina. It's a mess.",Ses03M
Ses03M_impro08a_M017,neu,Don't you...,Ses03M
Ses03M_impro08a_M018,neu,"I'm really sorry, ma'am.",Ses03M
Ses03M_impro08a_M019,neu,"If you want to call now, I can reach you on our computer, and I can reach you on my phone, and you can talk through me.",Ses03M
Ses03M_impro08a_M020,neu,I'm sorry it had to do with the blackout...,Ses03M
Ses03M_impro08a_M021,neu,"Okay, well, I'll give you a free phone card you can use any public phone that's ours.",Ses03M
Ses03M_impro08a_M022,neu,I'm sorry you chose to live there...,Ses03M
Ses03M_impro08a_M023,neu,"Well, I'm sure there may be cell phones at work you can use.",Ses03M
Ses03M_impro08a_M024,neu,"Okay, um--",Ses03M
Ses03M_impro08a_M025,neu,My name is Sarah.,Ses03M
Ses03M_impro08a_M026,neu,Brown Sarah.,Ses03M
Ses03M_impro08a_M027,neu,"Ma'am, we're recording this conversation so everything you say can be proved in court law so remember this.",Ses03M
Ses03M_impro08b_F005,ang,"Yeah, yeah, yeah, yeah, you better be sorry.",Ses03F
Ses03M_impro08b_F006,ang,I didn't leave my phone in the water. I threw it anywhere before I was five years old.,Ses03F
Ses03M_impro08b_F021,neu,"Well, I guess-- I think it's okay, but...",Ses03F
Ses03M_impro08b_F023,neu,"Okay, okay.",Ses03F
Ses03M_impro08b_F024,neu,Thank you.,Ses03F
Ses03M_impro08b_M000,neu,Hello?,Ses03M
Ses03M_impro08b_M001,neu,"Excuse me, ma'am, what is your problem?",Ses03M
Ses03M_impro08b_M002,neu,I know I have to check every time. I'm sorry.,Ses03M
Ses03M_impro08b_M003,neu,"Okay, brown, what's the nature of your problem?",Ses03M
Ses03M_impro08b_M004,neu,"Well, did you throw it in the water?",Ses03M
Ses03M_impro08b_M005,neu,You didn't get the phone...,Ses03M
Ses03M_impro08b_M006,neu,Is the phone on?,Ses03M
Ses03M_impro08b_M007,neu,"All right, your SIM card is... it didn't come out...",Ses03M
Ses03M_impro08b_M008,neu,"Well, that could be a problem.",Ses03M
Ses03M_impro08b_M009,neu,"Maybe you've got an old phone that we use for the Sim card, but maybe not.",Ses03M
Ses03M_impro08b_M010,neu,"Okay, okay, so how about we send you a brand-new camera phone with the palm pilot... and...",Ses03M
Ses03M_impro08b_M011,neu,"So we'll send it-- we'll give you, how about a free one-year service?",Ses03M
Ses03M_impro08b_M012,neu,Tell them my name. I'm Brent Reersen.,Ses03M
Ses03M_impro08b_M013,neu,"Tell them my ID number is 2, 13, 5.",Ses03M
Ses03M_impro08b_M014,neu,Tell them you can go in and buy a brand-new phone.,Ses03M
Ses03M_impro08b_M015,neu,"It's free, no contract, okay?",Ses03M
Ses03M_impro08b_M016,neu,Get in. Get in. Tell them Brent sent you.,Ses03M
Ses03M_impro08b_M017,neu,"Top of the line, game boy, whatever you want... free of charge and palm driver.",Ses03M
Ses03M_impro08b_M018,neu,They're probably only orange.,Ses03M
Ses03M_impro08b_M019,neu,"They can help you find pink, so go in and tell them, and tell them, they'll help you find other good things, like free service, no contracts, nothing, just because you're a good customer.",Ses03M
Ses03M_impro08b_M020,neu,Fight us.,Ses03M
Ses03M_impro08b_M021,neu,"Yeah, you just told them Brent's back sent you.",Ses03M
Ses03M_impro08b_M022,neu,All right. Have a good night.,Ses03M
Ses03M_script01_1_F000,neu,Maybe we should talk to him before he sees it.,Ses03F
Ses03M_script01_1_F004,sad,Did you talk to him?,Ses03F
Ses03M_script01_1_F005,sad,Did he cry so hard?,Ses03F
Ses03M_script01_1_F008,sad,"He's like after he died, you know?",Ses03F
Ses03M_script01_1_F016,ang,"Now there's a new boy coming home every month, and Larry's gonna be next.",Ses03F
Ses03M_script01_1_F017,ang,Why?,Ses03F
Ses03M_script01_1_F020,ang,What do you want me to do?,Ses03F
Ses03M_script01_1_F021,neu,"I mean, you have to make sure your dad doesn't go...",Ses03F
Ses03M_script01_1_F028,neu,Did you ask Annie?,Ses03F
Ses03M_script01_1_F030,neu,"Look, you've never seen much, a lot of women, you know?",Ses03F
Ses03M_script01_1_F038,ang,You're just leaving the business. You have a business here. You can't do that.,Ses03F
Ses03M_script01_1_F040,sad,"Tell me, can you get out of this shop?",Ses03F
Ses03M_script01_1_F043,ang,"I mean, what exactly were we working for?",Ses03F
Ses03M_script01_1_F045,sad,Don't I know what you mean?,Ses03F
Ses03M_script01_1_F046,sad,"Yeah, I can see that.",Ses03F
Ses03M_script01_1_M000,sad,He saw it.,Ses03M
Ses03M_script01_1_M001,sad,He was outside when it happened.,Ses03M
Ses03M_script01_1_M002,sad,"At about 4:00 in the morning, I heard a crack, and I looked at him, and when it happened, he stood there.",Ses03M
Ses03M_script01_1_M003,sad,"I don't know, but when it broke, he ran back into the house and cried in the kitchen.",Ses03M
Ses03M_script01_1_M004,sad,"No, I think the best way to do that is to leave him alone.",Ses03M
Ses03M_script01_1_M005,sad,I can hear it from the floor.,Ses03M
Ses03M_script01_1_M006,sad,I guess that's what he is.,Ses03M
Ses03M_script01_1_M007,sad,"I don't know, but I know one thing about Mom, and we made a terrible mistake with Dad.",Ses03M
Ses03M_script01_1_M009,ang,"You know Larry's not coming back, and I know it.",Ses03M
Ses03M_script01_1_M011,ang,Why can't he walk around at night and dream of him? Why can't he walk around? Why can't he dream of him and walk around at night and wait for him? Do we have a problem with him? Are we saying that we have no hope?,Ses03M
Ses03M_script01_1_M012,ang,We haven't had any hope in years?,Ses03M
Ses03M_script01_1_M017,neu,"You know why I asked Annie here, right?",Ses03M
Ses03M_script01_1_M019,neu,I want to propose to her.,Ses03M
Ses03M_script01_1_M021,neu,"Okay, that's okay. I'll go on.",Ses03M
Ses03M_script01_1_M022,ang,"Oh, that's none of my business. God, you get mad at me sometimes. If Dad gets angry, that's none of my business?",Ses03M
Ses03M_script01_1_M027,ang,Go to hell.,Ses03M
Ses03M_script01_1_M028,neu,I'd like to settle this first.,Ses03M
Ses03M_script01_1_M029,neu,I think that's it.,Ses03M
Ses03M_script01_1_M030,sad,"But from her letters, I think she's forgotten him. I'll find out.",Ses03M
Ses03M_script01_1_M031,neu,"And then we hit it with Dad, right?",Ses03M
Ses03M_script01_1_M036,sad,"I've been thinking for three years, and I think if I waited for three years, Dad would forget about Larry, and then we could have a formal wedding and be happy.",Ses03M
Ses03M_script01_1_M037,neu,"But if I can't have it here, I'll get out.",Ses03M
Ses03M_script01_1_M038,neu,I'll get out. I'll marry her somewhere else. Maybe New York.,Ses03M
Ses03M_script01_1_M039,ang,I've been a good son for too long. A good fool. I've had enough.,Ses03M
Ses03M_script01_1_M040,ang,Business doesn't inspire me.,Ses03M
Ses03M_script01_1_M041,ang,"Yeah, I like an hour off, and if I have to struggle for money every day, at least I want it pretty at night, I want a family. I want a wife. I want a wife. I want some kids. I want to build something that I can give myself.",Ses03M
Ses03M_script01_1_M043,neu,"Yes, at this point, I will.",Ses03M
Ses03M_script01_1_M045,sad,"I know, just you help me stay here.",Ses03M
Ses03M_script01_1_M046,sad,That's what I thought.,Ses03M
Ses03M_script01_1_M047,sad,"No, you don't. I'm a pretty tough guy.",Ses03M
Ses03M_script01_2_F000,ang,Why did he invite her here?,Ses03F
Ses03M_script01_2_F001,ang,"She was in New York for three and a half years, and suddenly she showed up.",Ses03F
Ses03M_script01_2_F006,ang,"No, she's not his girlfriend Joe, she knows that.",Ses03F
Ses03M_script01_2_F009,ang,Her faith is stronger than a stone.,Ses03F
Ses03M_script01_2_F010,sad,"I miss her, you know, me.",Ses03F
Ses03M_script01_2_F011,sad,"As if I knew, as long as she was waiting for me, I was right.",Ses03F
Ses03M_script01_2_F012,ang,"No one in my family dares to challenge her faith, you know, maybe a stranger, but not his father, not his brother.",Ses03F
Ses03M_script01_2_F015,ang,"Smile, laugh, but I will, because do you know what happened when she came back? When she came back, she slept in his room, the monument broke. Joe, look. You have to believe me.",Ses03F
Ses03M_script01_2_F017,sad,"Listen, just last week, a boy came back here, he left home longer than Larry, and you can read it yourself. First of all, you have to believe.",Ses03F
Ses03M_script01_2_F019,sad,I can't help thinking about it.,Ses03F
Ses03M_script01_2_M001,neu,Maybe. Maybe he just wants to see her.,Ses03M
Ses03M_script01_2_M004,neu,Who said he even thought of that?,Ses03M
Ses03M_script01_2_M005,neu,So what?,Ses03M
Ses03M_script01_2_M008,neu,How do you know why she waited?,Ses03M
Ses03M_script01_2_M014,ang,"Calm down, calm down, calm down, calm down, calm down, calm down, calm down, calm down, calm down, calm down, calm down, calm down, calm down, calm down.",Ses03M
Ses03M_script01_2_M015,ang,"Wait, what does that mean?",Ses03M
Ses03M_script01_2_M016,ang,Look at you. You're shaking.,Ses03M
Ses03M_script01_2_M017,ang,What do I have to hide?,Ses03M
Ses03M_script01_3_F004,sad,"No, I'm not upset, but I'm not staying.",Ses03F
Ses03M_script01_3_F006,sad,Listen.,Ses03F
Ses03M_script01_3_F007,sad,"You see the way she behaves and then, well, I mean, you, you act a little...",Ses03F
Ses03M_script01_3_F008,sad,"Well, I don't know, embarrassing her because I'm coming.",Ses03F
Ses03M_script01_3_F011,hap,Well...,Ses03F
Ses03M_script01_3_F012,hap,I guess that's why I'm here.,Ses03F
Ses03M_script01_3_F013,hap,"Look, I've been ready for a long, long time now.",Ses03F
Ses03M_script01_3_F014,hap,"Look, I almost got married two years ago.",Ses03F
Ses03M_script01_3_F015,hap,You started writing to me.,Ses03F
Ses03M_script01_3_F016,hap,Every day since then.,Ses03F
Ses03M_script01_3_F017,hap,"I've been waiting for you, Chris, I mean, until then you never wrote a letter, and then when you did what you said?",Ses03F
Ses03M_script01_3_F018,hap,You're always so vague.,Ses03F
Ses03M_script01_3_F019,hap,I'll never forgive you.,Ses03F
Ses03M_script01_3_F020,hap,Why have you waited all these years?,Ses03F
Ses03M_script01_3_F021,hap,Not like you.,Ses03F
Ses03M_script01_3_F029,sad,How many?,Ses03F
Ses03M_script01_3_F030,sad,Ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho.,Ses03F
Ses03M_script01_3_F031,sad,Do you still feel that way?,Ses03F
Ses03M_script01_3_F033,sad,"Including me, I mean, there's money, and you have the right to the money, and your father put the plane on the plane, a good plane, he deserves it, and you should be proud of it, and a man should pay for it.",Ses03F
Ses03M_script01_3_F034,hap,What am I gonna do with a lot of money?,Ses03F
Ses03M_script01_3_M001,neu,Aren't you sorry you came?,Ses03M
Ses03M_script01_3_M004,neu,What?,Ses03M
Ses03M_script01_3_M008,hap,"I mean, that's why I asked you here.",Ses03M
Ses03M_script01_3_M010,hap,I love you.,Ses03M
Ses03M_script01_3_M016,hap,You feel something so far back.,Ses03M
Ses03M_script01_3_M018,hap,"Give me a kiss, just give me...",Ses03M
Ses03M_script01_3_M019,hap,"Annie, I kissed Annie. I kissed Annie.",Ses03M
Ses03M_script01_3_M021,hap,We'll survive. I'll make you happy.,Ses03M
Ses03M_script01_3_M023,sad,"Nothing. Hey, we're driving somewhere. I want to be alone with you.",Ses03M
Ses03M_script01_3_M027,sad,Do you remember when I ran a company overseas?,Ses03M
Ses03M_script01_3_M028,sad,"Well, I lost them.",Ses03M
Ses03M_script01_3_M029,sad,Just about all.,Ses03M
Ses03M_script01_3_M030,sad,It takes a little time to throw it away because they're not just men.,Ses03M
Ses03M_script01_3_M031,sad,"For example, once... it rained for several days... this kid, he came to me, he gave me the last pair of dry socks, put them in my pocket.",Ses03M
Ses03M_script01_3_M032,sad,"They're not just dead, they killed themselves for each other, I'm serious.",Ses03M
Ses03M_script01_3_M033,sad,"And more selfishly, they're still here today, and I have an idea, watching them fall, seeing everything destroyed, but there's a new thing being created.",Ses03M
Ses03M_script01_3_M034,sad,"It's a responsibility, man to man, you know what I mean?",Ses03M
Ses03M_script01_3_M035,sad,"And show this and bring it to Earth again like some sort of monument standing behind all of us, and we can feel it, and it will change him.",Ses03M
Ses03M_script01_3_M036,sad,"And then I came here, and it was incredible. It was pointless. They thought it was a bus accident.",Ses03M
Ses03M_script01_3_M037,sad,"I work with my dad, I race with that mouse, and I feel what you say, shame, somehow, because nobody changes.",Ses03M
Ses03M_script01_3_M038,sad,"I think it's wrong to live, and with this new checkbook, I feel wrong.",Ses03M
Ses03M_script01_3_M039,sad,"New bank accounts, new cars, new refrigerators.",Ses03M
Ses03M_script01_3_M040,sad,"Because you can take those things away from the war, but you have to know that when you drive that car, it comes from a man's love for a man.",Ses03M
Ses03M_script01_3_M041,sad,"Otherwise, you've got looting and blood on top of it.",Ses03M
Ses03M_script01_3_M042,sad,I don't want to take anything. I guess that includes you.,Ses03M
Ses03M_script01_3_M045,hap,"Annie, I'm gonna make you a lot of money.",Ses03M
Ses03M_script01_3_M046,hap,A hat?,Ses03M
Ses03M_script02_1_F005,neu,Yes.,Ses03F
Ses03M_script02_1_F016,neu,I just didn't.,Ses03F
Ses03M_script02_1_M000,hap,"Hey, what time is it?",Ses03M
Ses03M_script02_1_M001,hap,Look at our night. I won't trade this for anything.,Ses03M
Ses03M_script02_1_M002,hap,"Actually, I want to stay away from the coast, away from the lights and people, but I'm afraid you'll miss it.",Ses03M
Ses03M_script02_1_M003,hap,Is that Paul?,Ses03M
Ses03M_script02_1_M004,hap,"If I can't say it, maybe it's not them.",Ses03M
Ses03M_script02_1_M005,hap,"Oh, you know what I forgot? I forgot my flashlight. How could I be so stupid?",Ses03M
Ses03M_script02_1_M014,hap,Six packs. Six packs is a ticket.,Ses03M
Ses03M_script02_1_M015,hap,I'm so stupid. I should have brought a six-pack.,Ses03M
Ses03M_script02_1_M016,hap,Can they hear us?,Ses03M
Ses03M_script02_1_M017,neu,You want my jacket?,Ses03M
Ses03M_script02_1_M023,hap,"Honey, it's a natural phenomenon. It only happens once a year. I mean, think of the Kansas people, they need hotel reservations and airline tickets to come and see this. We only have 40 minutes. It's too good to miss.",Ses03M
Ses03M_script02_1_M024,hap,"It's like bright spots, one night of their lives, and wandering around, laying eggs or laying eggs or mating, or whatever you call it.",Ses03M
Ses03M_script02_1_M025,hap,"But for these guys, it's a big night.",Ses03M
Ses03M_script02_1_M026,hap,"Yes, they do.",Ses03M
Ses03M_script02_1_M027,hap,"Fish can do things that no other fish can do, like the swallows of Camistino or the jatropha trees that fell off a cliff, there's magic, there's some mystery, there's some inexplicable mystery.",Ses03M
Ses03M_script02_1_M034,hap,"Look, that's... no, is that seaweed?",Ses03M
Ses03M_script02_1_M035,hap,"You know, it's great, isn't it?",Ses03M
Ses03M_script02_1_M036,hap,"I mean, think about this, I know you're not interested, but just think about this for a minute.",Ses03M
Ses03M_script02_1_M037,hap,"Somewhere out there, there's a bunch of silver fish coming this way, and they don't know why, and we don't know why.",Ses03M
Ses03M_script02_1_M038,hap,"They didn't, you know, they didn't make decisions, they didn't, you know, no, boats or anything, nobody sent them invitations or maps, and they started swimming, like it was the only thing that matters.",Ses03M
Ses03M_script02_1_M039,hap,"It's a single brain without a brain. It's urgent pure impulse, they don't, they don't ask a question, they don't give it a name, they just swim.",Ses03M
Ses03M_script02_1_M040,hap,"They just started swimming into this place right here, where we stood on a massive celebration of sex and death.",Ses03M
Ses03M_script02_1_M041,hap,"Look, my hair's standing up.",Ses03M
Ses03M_script02_1_M042,hap,"[Breathing] So, what do you think?",Ses03M
Ses03M_script02_1_M043,hap,What did I just say?,Ses03M
Ses03M_script02_2_F000,ang,About what?,Ses03F
Ses03M_script02_2_F001,ang,That's ridiculous.,Ses03F
Ses03M_script02_2_F002,ang,"I mean, someone sold you a good bill about this wonderful event that will happen on the beach.",Ses03F
Ses03M_script02_2_F003,ang,"I mean, look, it makes us very excited, and it keeps us coming back more, you know, to think about life any minute soon.",Ses03F
Ses03M_script02_2_F004,ang,"I'm sorry, but I still eat fish.",Ses03F
Ses03M_script02_2_F009,ang,"Two more times than we've tried, once forever.",Ses03F
Ses03M_script02_2_F011,ang,Don't ask me that. You always ask me that. I hate it when you ask me that.,Ses03F
Ses03M_script02_2_F013,ang,"Look, I've been waiting my whole life on the beach for the fish to show up.",Ses03F
Ses03M_script02_2_F016,ang,"No, we won't, I mean, God, it's not about the fish Augie.",Ses03F
Ses03M_script02_2_F018,sad,I thought I was pregnant.,Ses03F
Ses03M_script02_2_F023,sad,I'd rather not remember anything...,Ses03F
Ses03M_script02_2_F024,sad,Instead of hope for something.,Ses03F
Ses03M_script02_2_F025,sad,Nothing.,Ses03F
Ses03M_script02_2_F031,ang,I want things to go as they are.,Ses03F
Ses03M_script02_2_F033,ang,Because it's not what I think it is.,Ses03F
Ses03M_script02_2_F034,sad,"I mean, it's a lot of things but it's not somewhere else.",Ses03F
Ses03M_script02_2_F035,sad,I know you're angry. I know you want to spend the night.,Ses03F
Ses03M_script02_2_F036,sad,I can't help thinking about going somewhere else.,Ses03F
Ses03M_script02_2_F037,sad,I didn't say that.,Ses03F
Ses03M_script02_2_F038,sad,"Augie, whatever I'm doing, I'd rather do it with you.",Ses03F
Ses03M_script02_2_F040,sad,"If someone wants to be with someone else, it's probably you.",Ses03F
Ses03M_script02_2_F041,sad,I think it's the wrong place for the right person.,Ses03F
Ses03M_script02_2_F042,hap,I noticed. It's really pretty on the water.,Ses03F
Ses03M_script02_2_F044,hap,"Oh, you brought snacks.",Ses03F
Ses03M_script02_2_F046,hap,"No, I'm starting to think you might be right.",Ses03F
Ses03M_script02_2_F047,hap,I think this may be where we are after all.,Ses03F
Ses03M_script02_2_F048,hap,I'm sorry Augie.,Ses03F
Ses03M_script02_2_F049,hap,Or not.,Ses03F
Ses03M_script02_2_M000,hap,What do you think?,Ses03M
Ses03M_script02_2_M014,neu,"Well, we'll see it.",Ses03M
Ses03M_script02_2_M017,neu,"I took a shower, and you were watching the news, and you said, ""Hey, hey, hey, hey, guys are running tonight.""",Ses03M
Ses03M_script02_2_M019,neu,Wait a minute. I got it.,Ses03M
Ses03M_script02_2_M020,neu,Drives through the Knicksburg wine cabinet...,Ses03M
Ses03M_script02_2_M021,neu,You said we'd go for champagne. I said time was a waste of time or something.,Ses03M
Ses03M_script02_2_M022,neu,Do you want this to be like the rest of the time?,Ses03M
Ses03M_script02_2_M028,ang,Welcome to humanity.,Ses03M
Ses03M_script02_2_M029,ang,Do you think that's what I think?,Ses03M
Ses03M_script02_2_M030,ang,"All the peaches, the roses, all the nice sand toes, the wind of the hair, the fish always come, the bill will pay for it.",Ses03M
Ses03M_script02_2_M031,ang,You know what you got?,Ses03M
Ses03M_script02_2_M032,ang,"Yes, it is.",Ses03M
Ses03M_script02_2_M033,ang,Turn right.,Ses03M
Ses03M_script02_2_M036,sad,"If you're with someone else, too.",Ses03M
Ses03M_script02_2_M037,sad,"I know, but I know I don't make you happy.",Ses03M
Ses03M_script02_2_M041,hap,"I mean, look at the moon we got from here.",Ses03M
Ses03M_script02_2_M042,hap,"Hey, look what we got here.",Ses03M
Ses03M_script02_2_M045,hap,"If we were quiet, the fish might come.",Ses03M
Ses03M_script02_2_M046,hap,Or not.,Ses03M
Ses03M_script03_1_F003,hap,It's always sweet now.,Ses03F
Ses03M_script03_1_F004,hap,"I mean, it's, it's destined to come out sooner or later.",Ses03F
Ses03M_script03_1_F005,hap,♪ Make my spine shake ♪,Ses03F
Ses03M_script03_1_F006,hap,Be classy.,Ses03F
Ses03M_script03_1_F018,sad,It's serious enough.,Ses03F
Ses03M_script03_1_M004,hap,It doesn't matter.,Ses03M
Ses03M_script03_1_M006,hap,"No, it's the wrong number.",Ses03M
Ses03M_script03_1_M035,neu,I didn't hit you hard.,Ses03M
Ses03M_script03_2_F000,neu,"Come on, you know there's nothing in there.",Ses03F
Ses03M_script03_2_F001,ang,"A little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing, a little thing.",Ses03F
Ses03M_script03_2_F003,neu,You made this whole thing up with jealous imagination.,Ses03F
Ses03M_script03_2_F004,neu,"Maybe just a little bit, but nothing serious.",Ses03F
Ses03M_script03_2_F006,neu,"In fact, it didn't hurt him, in fact, it made him happy a lot, and it didn't hurt me.",Ses03F
Ses03M_script03_2_F010,ang,I don't know why you want it. You've had two.,Ses03F
Ses03M_script03_2_F011,ang,I don't see what you've come and go to and go with this kind of thing.,Ses03F
Ses03M_script03_2_F012,neu,You're used to it.,Ses03F
Ses03M_script03_2_F014,ang,What?,Ses03F
Ses03M_script03_2_F016,neu,"No, just make me beautiful for you.",Ses03F
Ses03M_script03_2_F017,neu,"That woman's job is to lure a man to look at me, won't you?",Ses03F
Ses03M_script03_2_F024,ang,The layers don't break. They sting.,Ses03F
Ses03M_script03_2_F025,ang,They're in so much pain.,Ses03F
Ses03M_script03_2_F028,ang,Don't mind your own business.,Ses03F
Ses03M_script03_2_F029,ang,"You're upset, I guess because you're drunk.",Ses03F
Ses03M_script03_2_F030,ang,Your head is always weak.,Ses03F
Ses03M_script03_2_F031,ang,"On the contrary, a two-year-old with a glass of brandy can get drunk to death.",Ses03F
Ses03M_script03_2_F032,ang,Shut up.,Ses03F
Ses03M_script03_2_F033,ang,"Honey, you'd better have some more brandy.",Ses03F
Ses03M_script03_2_F036,neu,They've gone far away from Tunisia.,Ses03F
Ses03M_script03_2_F038,ang,If you insist on becoming a rude and idiot.,Ses03F
Ses03M_script03_2_F039,ang,You're too gentle. Try to control yourself.,Ses03F
Ses03M_script03_2_F040,ang,Go away. Go away. I hate you.,Ses03F
Ses03M_script03_2_F041,ang,"I hate you. Look, I'm tired of listening to you, you sadist.",Ses03F
Ses03M_script03_2_F042,ang,"That's the end, okay? That's the end, now, now, forever, forever.",Ses03F
Ses03M_script03_2_F043,ang,"Oh, yeah, I am. Yes, I am. You can't stop me.",Ses03F
Ses03M_script03_2_F044,ang,"Listen, you're a cruel demon, I hate you, I hate you.",Ses03F
Ses03M_script03_2_F045,ang,"Beasts, beasts, beasts, beasts, devils. I'm sorry.",Ses03F
Ses03M_script03_2_M000,neu,"Yes, the real reason anger is the burden of pets.",Ses03M
Ses03M_script03_2_M003,ang,You ran out of your place to torture me for the burden of pimps.,Ses03M
Ses03M_script03_2_M004,ang,You have to admit he's in love with you.,Ses03M
Ses03M_script03_2_M005,ang,You asked him to kiss you. You said so. So what?,Ses03M
Ses03M_script03_2_M006,ang,What about me?,Ses03M
Ses03M_script03_2_M007,ang,"Oh, that's a good point I have to say.",Ses03M
Ses03M_script03_2_M008,ang,"Yeah, me too, boring stiff.",Ses03M
Ses03M_script03_2_M009,neu,You want some brandy?,Ses03M
Ses03M_script03_2_M010,neu,"I'll have a little bit, I think.",Ses03M
Ses03M_script03_2_M011,ang,"There's no special reason, no matter how small they are.",Ses03M
Ses03M_script03_2_M012,ang,"Oh, my... just because I just... well...",Ses03M
Ses03M_script03_2_M014,ang,You don't have to be so proud just because you don't want to be yourself right now.,Ses03M
Ses03M_script03_2_M019,neu,"In fact, that's exactly right.",Ses03M
Ses03M_script03_2_M020,neu,"Yes, it is.",Ses03M
Ses03M_script03_2_M021,neu,I think...,Ses03M
Ses03M_script03_2_M029,ang,I'm not drunk.,Ses03M
Ses03M_script03_2_M030,ang,"Like I mentioned before I had three very small brandy glasses, it wasn't enough to have a drunk kid.",Ses03M
Ses03M_script03_2_M031,ang,"Oh, an interesting topic. a 4-year-old and a 6-year-old? A 9-year-old?",Ses03M
Ses03M_script03_2_M032,ang,We might be able to come up with a wonderful little debate about this grumpy toy.,Ses03M
Ses03M_script03_2_M033,ang,Thank you. I think I will.,Ses03M
Ses03M_script03_2_M034,ang,You better turn that off.,Ses03M
Ses03M_script03_2_M038,ang,"No, I wouldn't do that.",Ses03M
Ses03M_script03_2_M039,ang,"Come on, turn it off. It's driving me crazy.",Ses03M
Ses03M_script03_2_M040,ang,Turn it off. Turn it off.,Ses03M
Ses03M_script03_2_M041,ang,It's really funny.,Ses03M
Ses03M_script03_2_M042,ang,"You're a mean, little, evil, little, evil beast. I never want to see you again.",Ses03M
Ses03M_script03_2_M043,ang,"- You're not going anywhere. - No, you're not.",Ses03M
Ses03M_script03_2_M044,ang,Shut up.,Ses03M
